GenBank_id;country
MZ847626.1;United Kingdom: Scotland, Orkney
MZ847627.1;United Kingdom: Scotland, Orkney
MZ847628.1;United Kingdom: Scotland, Orkney
MZ847629.1;United Kingdom: Scotland, Orkney
MZ847630.1;United Kingdom: Scotland, Orkney
MZ847631.1;United Kingdom: Scotland, Orkney
MZ847632.1;United Kingdom: Scotland, Orkney
MZ847633.1;United Kingdom: Scotland, Orkney
MZ847634.1;United Kingdom: Scotland, Orkney
MZ847635.1;United Kingdom: Scotland, Orkney
MZ847636.1;United Kingdom: Scotland, Orkney
MZ847637.1;United Kingdom: Scotland, Orkney
MZ847638.1;United Kingdom: Scotland, Orkney
MZ847639.1;United Kingdom: Scotland, Orkney
MZ847640.1;United Kingdom: Scotland, Orkney
MZ847641.1;United Kingdom: Scotland, Orkney
MZ847642.1;United Kingdom: Scotland, Orkney
MZ847643.1;United Kingdom: Scotland, Orkney
MZ847644.1;United Kingdom: Scotland, Orkney
MZ847645.1;United Kingdom: Scotland, Orkney
MZ847646.1;United Kingdom: Scotland, Orkney
MZ847647.1;United Kingdom: Scotland, Orkney
MZ847648.1;United Kingdom: Scotland, Orkney
MZ847649.1;United Kingdom: Scotland, Orkney
MZ847650.1;United Kingdom: Scotland, Orkney
MZ847651.1;United Kingdom: Scotland, Orkney
MZ847652.1;United Kingdom: Scotland, Orkney
MZ847653.1;United Kingdom: Scotland, Orkney
MZ847654.1;United Kingdom: Scotland, Orkney
MZ847655.1;United Kingdom: Scotland, Orkney
MZ847656.1;United Kingdom: Scotland, Orkney
MZ847657.1;United Kingdom: Scotland, Orkney
MZ847658.1;United Kingdom: Scotland, Orkney
MZ847659.1;United Kingdom: Scotland, Orkney
MZ847660.1;United Kingdom: Scotland, Orkney
MZ847661.1;United Kingdom: Scotland, Orkney
MZ847662.1;United Kingdom: Scotland, Orkney
MZ847663.1;United Kingdom: Scotland, Orkney
MZ847664.1;United Kingdom: Scotland, Orkney
MZ847665.1;United Kingdom: Scotland, Orkney
MZ847666.1;United Kingdom: Scotland, Orkney
MZ847667.1;United Kingdom: Scotland, Orkney
MZ847668.1;United Kingdom: Scotland, Orkney
MZ847669.1;United Kingdom: Scotland, Orkney
MZ847670.1;United Kingdom: Scotland, Orkney
MZ847671.1;United Kingdom: Scotland, Orkney
MZ847672.1;United Kingdom: Scotland, Orkney
MZ847673.1;United Kingdom: Scotland, Orkney
MZ847674.1;United Kingdom: Scotland, Orkney
MZ847675.1;United Kingdom: Scotland, Orkney
MZ847676.1;United Kingdom: Scotland, Orkney
MZ847677.1;United Kingdom: Scotland, Orkney
MZ847678.1;United Kingdom: Scotland, Orkney
MZ847679.1;United Kingdom: Scotland, Orkney
MZ847680.1;United Kingdom: Scotland, Orkney
MZ847681.1;United Kingdom: Scotland, Orkney
MZ847682.1;United Kingdom: Scotland, Orkney
MZ847683.1;United Kingdom: Scotland, Orkney
MZ847684.1;United Kingdom: Scotland, Orkney
MZ847685.1;United Kingdom: Scotland, Orkney
MZ847686.1;United Kingdom: Scotland, Orkney
MZ847687.1;United Kingdom: Scotland, Orkney
MZ847688.1;United Kingdom: Scotland, Orkney
MZ847689.1;United Kingdom: Scotland, Orkney
MZ847690.1;United Kingdom: Scotland, Orkney
MZ847691.1;United Kingdom: Scotland, Orkney
MZ847692.1;United Kingdom: Scotland, Orkney
MZ847693.1;United Kingdom: Scotland, Orkney
MZ847694.1;United Kingdom: Scotland, Orkney
MZ847695.1;United Kingdom: Scotland, Orkney
MZ847696.1;United Kingdom: Scotland, Orkney
MZ847697.1;United Kingdom: Scotland, Orkney
MZ847698.1;United Kingdom: Scotland, Orkney
MZ847699.1;United Kingdom: Scotland, Orkney
MZ847700.1;United Kingdom: Scotland, Orkney
MZ847701.1;United Kingdom: Scotland, Orkney
MZ847702.1;United Kingdom: Scotland, Orkney
MZ847703.1;United Kingdom: Scotland, Orkney
MZ847704.1;United Kingdom: Scotland, Orkney
MZ847705.1;United Kingdom: Scotland, Orkney
MZ847706.1;United Kingdom: Scotland, Orkney
MZ847707.1;United Kingdom: Scotland, Orkney
MZ847708.1;United Kingdom: Scotland, Orkney
MZ847709.1;United Kingdom: Scotland, Orkney
MZ847710.1;United Kingdom: Scotland, Orkney
MZ847711.1;United Kingdom: Scotland, Orkney
MZ847712.1;United Kingdom: Scotland, Orkney
MZ847713.1;United Kingdom: Scotland, Orkney
MZ847714.1;United Kingdom: Scotland, Orkney
MZ847715.1;United Kingdom: Scotland, Orkney
MZ847716.1;United Kingdom: Scotland, Orkney
MZ847717.1;United Kingdom: Scotland, Orkney
MZ847718.1;United Kingdom: Scotland, Orkney
MZ847719.1;United Kingdom: Scotland, Orkney
MZ847720.1;United Kingdom: Scotland, Orkney
MZ847721.1;United Kingdom: Scotland, Orkney
MZ847722.1;United Kingdom: Scotland, Orkney
MZ847723.1;United Kingdom: Scotland, Orkney
MZ847724.1;United Kingdom: Scotland, Orkney
MZ847725.1;United Kingdom: Scotland, Orkney
MZ847726.1;United Kingdom: Scotland, Orkney
MZ847727.1;United Kingdom: Scotland, Orkney
MZ847728.1;United Kingdom: Scotland, Orkney
MZ847729.1;United Kingdom: Scotland, Orkney
MZ847730.1;United Kingdom: Scotland, Orkney
MZ847731.1;United Kingdom: Scotland, Orkney
MZ847732.1;United Kingdom: Scotland, Orkney
MZ847733.1;United Kingdom: Scotland, Orkney
MZ847734.1;United Kingdom: Scotland, Orkney
MZ847735.1;United Kingdom: Scotland, Orkney
MZ847736.1;United Kingdom: Scotland, Orkney
MZ847737.1;United Kingdom: Scotland, Orkney
MZ847738.1;United Kingdom: Scotland, Orkney
MZ847739.1;United Kingdom: Scotland, Orkney
MZ847740.1;United Kingdom: Scotland, Orkney
MZ847741.1;United Kingdom: Scotland, Orkney
MZ847742.1;United Kingdom: Scotland, Orkney
MZ847743.1;United Kingdom: Scotland, Orkney
MZ847744.1;United Kingdom: Scotland, Orkney
MZ847745.1;United Kingdom: Scotland, Orkney
MZ847746.1;United Kingdom: Scotland, Orkney
MZ847747.1;United Kingdom: Scotland, Orkney
MZ847748.1;United Kingdom: Scotland, Orkney
MZ847749.1;United Kingdom: Scotland, Orkney
MZ847750.1;United Kingdom: Scotland, Orkney
MZ847751.1;United Kingdom: Scotland, Orkney
MZ847752.1;United Kingdom: Scotland, Orkney
MZ847753.1;United Kingdom: Scotland, Orkney
MZ847754.1;United Kingdom: Scotland, Orkney
MZ847755.1;United Kingdom: Scotland, Orkney
MZ847756.1;United Kingdom: Scotland, Orkney
MZ847757.1;United Kingdom: Scotland, Orkney
MZ847758.1;United Kingdom: Scotland, Orkney
MZ847759.1;United Kingdom: Scotland, Orkney
MZ847760.1;United Kingdom: Scotland, Orkney
MZ847761.1;United Kingdom: Scotland, Orkney
MZ847762.1;United Kingdom: Scotland, Orkney
MZ847763.1;United Kingdom: Scotland, Orkney
MZ847764.1;United Kingdom: Scotland, Orkney
MZ847765.1;United Kingdom: Scotland, Orkney
MZ847766.1;United Kingdom: Scotland, Orkney
MZ847767.1;United Kingdom: Scotland, Orkney
MZ847768.1;United Kingdom: Scotland, Orkney
MZ847769.1;United Kingdom: Scotland, Orkney
MZ847770.1;United Kingdom: Scotland, Orkney
MZ847771.1;United Kingdom: Scotland, Orkney
MZ847772.1;United Kingdom: Scotland, Orkney
MZ847773.1;United Kingdom: Scotland, Orkney
MZ847774.1;United Kingdom: Scotland, Orkney
MZ847775.1;United Kingdom: Scotland, Orkney
MZ847776.1;United Kingdom: Scotland, Orkney
MZ847777.1;United Kingdom: Scotland, Orkney
MZ847778.1;United Kingdom: Scotland, Orkney
MZ847779.1;United Kingdom: Scotland, Orkney
MZ847780.1;United Kingdom: Scotland, Orkney
MZ847781.1;United Kingdom: Scotland, Orkney
MZ847782.1;United Kingdom: Scotland, Orkney
MZ847783.1;United Kingdom: Scotland, Orkney
MZ847784.1;United Kingdom: Scotland, Orkney
MZ847785.1;United Kingdom: Scotland, Orkney
MZ847786.1;United Kingdom: Scotland, Orkney
MZ847787.1;United Kingdom: Scotland, Orkney
MZ847788.1;United Kingdom: Scotland, Orkney
MZ847789.1;United Kingdom: Scotland, Orkney
MZ847790.1;United Kingdom: Scotland, Orkney
MZ847791.1;United Kingdom: Scotland, Orkney
MZ847792.1;United Kingdom: Scotland, Orkney
MZ847793.1;United Kingdom: Scotland, Orkney
MZ847794.1;United Kingdom: Scotland, Orkney
MZ847795.1;United Kingdom: Scotland, Orkney
MZ847796.1;United Kingdom: Scotland, Orkney
MZ847797.1;United Kingdom: Scotland, Orkney
MZ847798.1;United Kingdom: Scotland, Orkney
MZ847799.1;United Kingdom: Scotland, Orkney
MZ847800.1;United Kingdom: Scotland, Orkney
MZ847801.1;United Kingdom: Scotland, Orkney
MZ847802.1;United Kingdom: Scotland, Orkney
MZ847803.1;United Kingdom: Scotland, Orkney
MZ847804.1;United Kingdom: Scotland, Orkney
MZ847805.1;United Kingdom: Scotland, Orkney
MZ847806.1;United Kingdom: Scotland, Orkney
MZ847807.1;United Kingdom: Scotland, Orkney
MZ847808.1;United Kingdom: Scotland, Orkney
MZ847809.1;United Kingdom: Scotland, Orkney
MZ847810.1;United Kingdom: Scotland, Orkney
MZ847811.1;United Kingdom: Scotland, Orkney
MZ847812.1;United Kingdom: Scotland, Orkney
MZ847813.1;United Kingdom: Scotland, Orkney
MZ847814.1;United Kingdom: Scotland, Orkney
MZ847815.1;United Kingdom: Scotland, Orkney
MZ847816.1;United Kingdom: Scotland, Orkney
MZ847817.1;United Kingdom: Scotland, Orkney
MZ847818.1;United Kingdom: Scotland, Orkney
MZ847819.1;United Kingdom: Scotland, Orkney
MZ847820.1;United Kingdom: Scotland, Orkney
MZ847821.1;United Kingdom: Scotland, Orkney
MZ847822.1;United Kingdom: Scotland, Orkney
MZ847823.1;United Kingdom: Scotland, Orkney
MZ847824.1;United Kingdom: Scotland, Orkney
MZ847825.1;United Kingdom: Scotland, Orkney
MZ847826.1;United Kingdom: Scotland, Orkney
MZ847827.1;United Kingdom: Scotland, Orkney
MZ847828.1;United Kingdom: Scotland, Orkney
MZ847829.1;United Kingdom: Scotland, Orkney
MZ847830.1;United Kingdom: Scotland, Orkney
MZ847831.1;United Kingdom: Scotland, Orkney
MZ847832.1;United Kingdom: Scotland, Orkney
MZ847833.1;United Kingdom: Scotland, Orkney
MZ847834.1;United Kingdom: Scotland, Orkney
MZ847835.1;United Kingdom: Scotland, Orkney
MZ847836.1;United Kingdom: Scotland, Orkney
MZ847837.1;United Kingdom: Scotland, Orkney
MZ847838.1;United Kingdom: Scotland, Orkney
MZ847839.1;United Kingdom: Scotland, Orkney
MZ847840.1;United Kingdom: Scotland, Orkney
MZ847841.1;United Kingdom: Scotland, Orkney
MZ847842.1;United Kingdom: Scotland, Orkney
MZ847843.1;United Kingdom: Scotland, Orkney
MZ847844.1;United Kingdom: Scotland, Orkney
MZ847845.1;United Kingdom: Scotland, Orkney
MZ847846.1;United Kingdom: Scotland, Orkney
MZ847847.1;United Kingdom: Scotland, Orkney
MZ847848.1;United Kingdom: Scotland, Orkney
MZ847849.1;United Kingdom: Scotland, Orkney
MZ847850.1;United Kingdom: Scotland, Orkney
MZ847851.1;United Kingdom: Scotland, Orkney
MZ847852.1;United Kingdom: Scotland, Orkney
MZ847853.1;United Kingdom: Scotland, Orkney
MZ847854.1;United Kingdom: Scotland, Orkney
MZ847855.1;United Kingdom: Scotland, Orkney
MZ847856.1;United Kingdom: Scotland, Orkney
MZ847857.1;United Kingdom: Scotland, Orkney
MZ847858.1;United Kingdom: Scotland, Orkney
MZ847859.1;United Kingdom: Scotland, Orkney
MZ847860.1;United Kingdom: Scotland, Orkney
MZ847861.1;United Kingdom: Scotland, Orkney
MZ847862.1;United Kingdom: Scotland, Orkney
MZ847863.1;United Kingdom: Scotland, Orkney
MZ847864.1;United Kingdom: Scotland, Orkney
MZ847865.1;United Kingdom: Scotland, Orkney
MZ847866.1;United Kingdom: Scotland, Orkney
MZ847867.1;United Kingdom: Scotland, Orkney
MZ847868.1;United Kingdom: Scotland, Orkney
MZ847869.1;United Kingdom: Scotland, Orkney
MZ847870.1;United Kingdom: Scotland, Orkney
MZ847871.1;United Kingdom: Scotland, Orkney
MZ847872.1;United Kingdom: Scotland, Orkney
MZ847873.1;United Kingdom: Scotland, Orkney
MZ847874.1;United Kingdom: Scotland, Orkney
MZ847875.1;United Kingdom: Scotland, Orkney
MZ847876.1;United Kingdom: Scotland, Orkney
MZ847877.1;United Kingdom: Scotland, Orkney
MZ847878.1;United Kingdom: Scotland, Orkney
MZ847879.1;United Kingdom: Scotland, Orkney
MZ847880.1;United Kingdom: Scotland, Orkney
MZ847881.1;United Kingdom: Scotland, Orkney
MZ847882.1;United Kingdom: Scotland, Orkney
MZ847883.1;United Kingdom: Scotland, Orkney
MZ847884.1;United Kingdom: Scotland, Orkney
MZ847885.1;United Kingdom: Scotland, Orkney
MZ847886.1;United Kingdom: Scotland, Orkney
MZ847887.1;United Kingdom: Scotland, Orkney
MZ847888.1;United Kingdom: Scotland, Orkney
MZ847889.1;United Kingdom: Scotland, Orkney
MZ847890.1;United Kingdom: Scotland, Orkney
MZ847891.1;United Kingdom: Scotland, Orkney
MZ847892.1;United Kingdom: Scotland, Orkney
MZ847893.1;United Kingdom: Scotland, Orkney
MZ847894.1;United Kingdom: Scotland, Orkney
MZ847895.1;United Kingdom: Scotland, Orkney
MZ847896.1;United Kingdom: Scotland, Orkney
MZ847897.1;United Kingdom: Scotland, Orkney
MZ847898.1;United Kingdom: Scotland, Orkney
MZ847899.1;United Kingdom: Scotland, Orkney
MZ847900.1;United Kingdom: Scotland, Orkney
MZ847901.1;United Kingdom: Scotland, Orkney
MZ847902.1;United Kingdom: Scotland, Orkney
MZ847903.1;United Kingdom: Scotland, Orkney
MZ847904.1;United Kingdom: Scotland, Orkney
MZ847905.1;United Kingdom: Scotland, Orkney
MZ847906.1;United Kingdom: Scotland, Orkney
MZ847907.1;United Kingdom: Scotland, Orkney
MZ847908.1;United Kingdom: Scotland, Orkney
MZ847909.1;United Kingdom: Scotland, Orkney
MZ847910.1;United Kingdom: Scotland, Orkney
MZ847911.1;United Kingdom: Scotland, Orkney
MZ847912.1;United Kingdom: Scotland, Orkney
MZ847913.1;United Kingdom: Scotland, Orkney
MZ847914.1;United Kingdom: Scotland, Orkney
MZ847915.1;United Kingdom: Scotland, Orkney
MZ847916.1;United Kingdom: Scotland, Orkney
MZ847917.1;United Kingdom: Scotland, Orkney
MZ847918.1;United Kingdom: Scotland, Orkney
MZ847919.1;United Kingdom: Scotland, Orkney
MZ847920.1;United Kingdom: Scotland, Orkney
MZ847921.1;United Kingdom: Scotland, Orkney
MZ847922.1;United Kingdom: Scotland, Orkney
MZ847923.1;United Kingdom: Scotland, Orkney
MZ847924.1;United Kingdom: Scotland, Orkney
MZ847925.1;United Kingdom: Scotland, Orkney
MZ847926.1;United Kingdom: Scotland, Orkney
MZ847927.1;United Kingdom: Scotland, Orkney
MZ847928.1;United Kingdom: Scotland, Orkney
MZ847929.1;United Kingdom: Scotland, Orkney
MZ847930.1;United Kingdom: Scotland, Orkney
MZ847931.1;United Kingdom: Scotland, Orkney
MZ847932.1;United Kingdom: Scotland, Orkney
MZ847933.1;United Kingdom: Scotland, Orkney
MZ847934.1;United Kingdom: Scotland, Orkney
MZ847935.1;United Kingdom: Scotland, Orkney
MZ847936.1;United Kingdom: Scotland, Orkney
MZ847937.1;United Kingdom: Scotland, Orkney
MZ847938.1;United Kingdom: Scotland, Orkney
MZ847939.1;United Kingdom: Scotland, Orkney
MZ847940.1;United Kingdom: Scotland, Orkney
MZ847941.1;United Kingdom: Scotland, Orkney
MZ847942.1;United Kingdom: Scotland, Orkney
MZ847943.1;United Kingdom: Scotland, Orkney
MZ847944.1;United Kingdom: Scotland, Orkney
MZ847945.1;United Kingdom: Scotland, Orkney
MZ847946.1;United Kingdom: Scotland, Orkney
MZ847947.1;United Kingdom: Scotland, Orkney
MZ847948.1;United Kingdom: Scotland, Orkney
MZ847949.1;United Kingdom: Scotland, Orkney
MZ847950.1;United Kingdom: Scotland, Orkney
MZ847951.1;United Kingdom: Scotland, Orkney
MZ847952.1;United Kingdom: Scotland, Orkney
MZ847953.1;United Kingdom: Scotland, Orkney
MZ847954.1;United Kingdom: Scotland, Orkney
MZ847955.1;United Kingdom: Scotland, Orkney
MZ847956.1;United Kingdom: Scotland, Orkney
MZ847957.1;United Kingdom: Scotland, Orkney
MZ847958.1;United Kingdom: Scotland, Orkney
MZ847959.1;United Kingdom: Scotland, Orkney
MZ847960.1;United Kingdom: Scotland, Orkney
MZ847961.1;United Kingdom: Scotland, Orkney
MZ847962.1;United Kingdom: Scotland, Orkney
MZ847963.1;United Kingdom: Scotland, Orkney
MZ847964.1;United Kingdom: Scotland, Orkney
MZ847965.1;United Kingdom: Scotland, Orkney
MZ847966.1;United Kingdom: Scotland, Orkney
MZ847967.1;United Kingdom: Scotland, Orkney
MZ847968.1;United Kingdom: Scotland, Orkney
MZ847969.1;United Kingdom: Scotland, Orkney
MZ847970.1;United Kingdom: Scotland, Orkney
MZ847971.1;United Kingdom: Scotland, Orkney
MZ847972.1;United Kingdom: Scotland, Orkney
MZ847973.1;United Kingdom: Scotland, Orkney
MZ847974.1;United Kingdom: Scotland, Orkney
MZ847975.1;United Kingdom: Scotland, Orkney
MZ847976.1;United Kingdom: Scotland, Orkney
MZ847977.1;United Kingdom: Scotland, Orkney
MZ847978.1;United Kingdom: Scotland, Orkney
MZ847979.1;United Kingdom: Scotland, Orkney
MZ847980.1;United Kingdom: Scotland, Orkney
MZ847981.1;United Kingdom: Scotland, Orkney
MZ847982.1;United Kingdom: Scotland, Orkney
MZ847983.1;United Kingdom: Scotland, Orkney
MZ847984.1;United Kingdom: Scotland, Orkney
MZ847985.1;United Kingdom: Scotland, Orkney
MZ847986.1;United Kingdom: Scotland, Orkney
MZ847987.1;United Kingdom: Scotland, Orkney
MZ847988.1;United Kingdom: Scotland, Orkney
MZ847989.1;United Kingdom: Scotland, Orkney
MZ847990.1;United Kingdom: Scotland, Orkney
MZ847991.1;United Kingdom: Scotland, Orkney
MZ847992.1;United Kingdom: Scotland, Orkney
MZ847993.1;United Kingdom: Scotland, Orkney
MZ847994.1;United Kingdom: Scotland, Orkney
MZ847995.1;United Kingdom: Scotland, Orkney
MZ847996.1;United Kingdom: Scotland, Orkney
MZ847997.1;United Kingdom: Scotland, Orkney
MZ847998.1;United Kingdom: Scotland, Orkney
MZ847999.1;United Kingdom: Scotland, Orkney
MZ848000.1;United Kingdom: Scotland, Orkney
MZ848001.1;United Kingdom: Scotland, Orkney
MZ848002.1;United Kingdom: Scotland, Orkney
MZ848003.1;United Kingdom: Scotland, Orkney
MZ848004.1;United Kingdom: Scotland, Orkney
MZ848005.1;United Kingdom: Scotland, Orkney
MZ848006.1;United Kingdom: Scotland, Orkney
MZ848007.1;United Kingdom: Scotland, Orkney
MZ848008.1;United Kingdom: Scotland, Orkney
MZ848009.1;United Kingdom: Scotland, Orkney
MZ848010.1;United Kingdom: Scotland, Orkney
MZ848011.1;United Kingdom: Scotland, Orkney
MZ848012.1;United Kingdom: Scotland, Orkney
MZ848013.1;United Kingdom: Scotland, Orkney
MZ848014.1;United Kingdom: Scotland, Orkney
MZ848015.1;United Kingdom: Scotland, Orkney
MZ848016.1;United Kingdom: Scotland, Orkney
MZ848017.1;United Kingdom: Scotland, Orkney
MZ848018.1;United Kingdom: Scotland, Orkney
MZ848019.1;United Kingdom: Scotland, Orkney
MZ848020.1;United Kingdom: Scotland, Orkney
MZ848021.1;United Kingdom: Scotland, Orkney
MZ848022.1;United Kingdom: Scotland, Orkney
MZ848023.1;United Kingdom: Scotland, Orkney
MZ848024.1;United Kingdom: Scotland, Orkney
MZ848025.1;United Kingdom: Scotland, Orkney
MZ848026.1;United Kingdom: Scotland, Orkney
MZ848027.1;United Kingdom: Scotland, Orkney
MZ848028.1;United Kingdom: Scotland, Orkney
MZ848029.1;United Kingdom: Scotland, Orkney
MZ848030.1;United Kingdom: Scotland, Orkney
MZ848031.1;United Kingdom: Scotland, Orkney
MZ848032.1;United Kingdom: Scotland, Orkney
MZ848033.1;United Kingdom: Scotland, Orkney
MZ848034.1;United Kingdom: Scotland, Orkney
MZ848035.1;United Kingdom: Scotland, Orkney
MZ848036.1;United Kingdom: Scotland, Orkney
MZ848037.1;United Kingdom: Scotland, Orkney
MZ848038.1;United Kingdom: Scotland, Orkney
MZ848039.1;United Kingdom: Scotland, Orkney
MZ848040.1;United Kingdom: Scotland, Orkney
MZ848041.1;United Kingdom: Scotland, Orkney
MZ848042.1;United Kingdom: Scotland, Orkney
MZ848043.1;United Kingdom: Scotland, Orkney
MZ848044.1;United Kingdom: Scotland, Orkney
MZ848045.1;United Kingdom: Scotland, Orkney
MZ848046.1;United Kingdom: Scotland, Orkney
MZ848047.1;United Kingdom: Scotland, Orkney
MZ848048.1;United Kingdom: Scotland, Orkney
MZ848049.1;United Kingdom: Scotland, Orkney
MZ848050.1;United Kingdom: Scotland, Orkney
MZ848051.1;United Kingdom: Scotland, Orkney
MZ848052.1;United Kingdom: Scotland, Orkney
MZ848053.1;United Kingdom: Scotland, Orkney
MZ848054.1;United Kingdom: Scotland, Orkney
MZ848055.1;United Kingdom: Scotland, Orkney
MZ848056.1;United Kingdom: Scotland, Orkney
MZ848057.1;United Kingdom: Scotland, Orkney
MZ848058.1;United Kingdom: Scotland, Orkney
MZ848059.1;United Kingdom: Scotland, Orkney
MZ848060.1;United Kingdom: Scotland, Orkney
MZ848061.1;United Kingdom: Scotland, Orkney
MZ848062.1;United Kingdom: Scotland, Orkney
MZ848063.1;United Kingdom: Scotland, Orkney
MZ848064.1;United Kingdom: Scotland, Orkney
MZ848065.1;United Kingdom: Scotland, Orkney
MZ848066.1;United Kingdom: Scotland, Orkney
MZ848067.1;United Kingdom: Scotland, Orkney
MZ848068.1;United Kingdom: Scotland, Orkney
MZ848069.1;United Kingdom: Scotland, Orkney
MZ848070.1;United Kingdom: Scotland, Orkney
MZ848071.1;United Kingdom: Scotland, Orkney
MZ848072.1;United Kingdom: Scotland, Orkney
MZ848073.1;United Kingdom: Scotland, Orkney
MZ848074.1;United Kingdom: Scotland, Orkney
MZ848075.1;United Kingdom: Scotland, Orkney
MZ848076.1;United Kingdom: Scotland, Orkney
MZ848077.1;United Kingdom: Scotland, Orkney
MZ848078.1;United Kingdom: Scotland, Orkney
MZ848079.1;United Kingdom: Scotland, Orkney
MZ848080.1;United Kingdom: Scotland, Orkney
MZ848081.1;United Kingdom: Scotland, Orkney
MZ848082.1;United Kingdom: Scotland, Orkney
MZ848083.1;United Kingdom: Scotland, Orkney
MZ848084.1;United Kingdom: Scotland, Orkney
MZ848085.1;United Kingdom: Scotland, Orkney
MZ848086.1;United Kingdom: Scotland, Orkney
MZ848087.1;United Kingdom: Scotland, Orkney
MZ848088.1;United Kingdom: Scotland, Orkney
MZ848089.1;United Kingdom: Scotland, Orkney
